"member_type","name","acronym","rest_of_name","policy_area","group_name","subgroup_name","group_code","group_status","group_status_note","group_uri","uri","category","countries_areas_represented","membership_status","representatives","subgroup_status","m_name"
"Organisation","Icelandic Mission to the EU",,,"Taxation","SME Taxation - experts group",,"E01694","On Hold","Group which does not operate on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=1694","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=3260","Candidate country","Iceland","Observer",,,
"Organisation","Ministry of Finance",,,"Taxation","SME Taxation - experts group",,"E01694","On Hold","Group which does not operate on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=1694","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=3265","Third Country","Norway","Observer",,,
"Organisation","Statstics Norway, Research Department",,,"Taxation","SME Taxation - experts group",,"E01694","On Hold","Group which does not operate on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=1694","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=30088","Third Country","Norway","Observer",,,
"Organisation","Anne Brady McQuillans DFK, Chartered Accountants and Registered Auditors",,,"Accounting","Requirements for accounting systems from the point of view of SMEs - experts group",,"E01699","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=1699","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=15333","Corporate","Ireland","Member",,,
"Organisation","Bulgarian Small and Medium Enterprise Promotion Agency BSMEPA",,,"Accounting","Requirements for accounting systems from the point of view of SMEs - experts group",,"E01699","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=1699","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=15334","Corporate","Bulgaria","Member",,,
"Organisation","Chambre Des Métiers",,,"Accounting","Requirements for accounting systems from the point of view of SMEs - experts group",,"E01699","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=1699","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=15335","Corporate","Luxembourg","Member",,,
"Organisation","IAPMEI","IAPMEI",,"Accounting","Requirements for accounting systems from the point of view of SMEs - experts group",,"E01699","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=1699","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=15336","Corporate","Portugal","Member",,,
"Organisation","Institute of Accountancy, University of Latvia",,,"Accounting","Requirements for accounting systems from the point of view of SMEs - experts group",,"E01699","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=1699","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=15337","Corporate","Latvia","Member",,,
"Organisation","Moore Stephens Vlinius Ltd",,,"Accounting","Requirements for accounting systems from the point of view of SMEs - experts group",,"E01699","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=1699","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=15338","Corporate","Lithuania","Member",,,
"Organisation","PricewaterhouseCoopers",,,"Accounting","Requirements for accounting systems from the point of view of SMEs - experts group",,"E01699","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=1699","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=15339","Corporate","Netherlands","Member",,,
"Organisation","PWC  Cyprus","PWC","Cyprus","Accounting","Requirements for accounting systems from the point of view of SMEs - experts group",,"E01699","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=1699","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=15340","Corporate","Cyprus","Member",,,
"Organisation","Rural Support Service, Riga",,,"Accounting","Requirements for accounting systems from the point of view of SMEs - experts group",,"E01699","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=1699","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=15341","Corporate","Latvia","Member",,,
"Organisation","Tuillet Asscociés",,,"Accounting","Requirements for accounting systems from the point of view of SMEs - experts group",,"E01699","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=1699","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=15342","Corporate","France","Member",,,
"Organisation","Wirtschaftspruefer/Steuerberater",,,"Accounting","Requirements for accounting systems from the point of view of SMEs - experts group",,"E01699","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=1699","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=15343","Corporate","Austria","Member",,,
"Organisation","Action on Smoking and Health (ASH)","ASH","Action on Smoking and Health",,"Tobacco Control Stakeholder Consultation Expert Group",,"E01713","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=1713","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=15344","NGO","European","Member",,,
"Organisation","Association of European Cancer Leagues",,,,"Tobacco Control Stakeholder Consultation Expert Group",,"E01713","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=1713","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=15345","NGO","European","Member",,,
"Organisation","Business Europe",,,,"Tobacco Control Stakeholder Consultation Expert Group",,"E01713","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=1713","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=15346","NGO","European","Member",,,
"Organisation","Cancer research UK",,,,"Tobacco Control Stakeholder Consultation Expert Group",,"E01713","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=1713","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=15347","NGO","European","Member",,,
"Organisation","Comité National contre le Tabagisme",,,,"Tobacco Control Stakeholder Consultation Expert Group",,"E01713","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=1713","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=15348","NGO","European","Member",,,
"Organisation","Confederation of European Community Cigarette Manufacturers",,,,"Tobacco Control Stakeholder Consultation Expert Group",,"E01713","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=1713","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=15349","NGO","European","Member",,,
"Organisation","Eurofund",,,,"Tobacco Control Stakeholder Consultation Expert Group",,"E01713","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=1713","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=15350","NGO","European","Member",,,
"Organisation","EuroHealthNet",,,,"Tobacco Control Stakeholder Consultation Expert Group",,"E01713","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=1713","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=15351","NGO","European","Member",,,
"Organisation","European Association of Craft, Small and Medium-sized Enterprises (UEAPME)","UEAPME","European Association of Craft, Small and Medium-sized Enterprises",,"Tobacco Control Stakeholder Consultation Expert Group",,"E01713","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=1713","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=15352","NGO","European","Member",,,
"Organisation","European Cancer Leagues (ECL)","ECL","European Cancer Leagues",,"Tobacco Control Stakeholder Consultation Expert Group",,"E01713","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=1713","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=15353","NGO","European","Member",,,
